ruc,razon_social,tipo_contribuyente,profesion_oficio,nombre_comercial,condicion_contribuyente,estado_contribuyente,fecha_inscripcion,fecha_inicio_actividades,departamento,provincia,distrito,direccion,telefono,fax,actividad_comercio_exterior,ciiu_principal,ciiu_secundario_1,ciiu_secundario_2,afecto_nuevo_rus,buen_contribuyente,agente_retencion,agente_percepcion_venta_interna,agente_percepcion_combustible,fecha_consulta
20606257172,ASOCIACIÓN DE AGRICULTORES EXPORTADORES MAJES CON FUTURO,ASOCIACION,,,HABIDO,BAJA PROV. POR OFICIO,2025-12-03,2025-12-03,AREQUIPA,CAYLLOMA,MAJES,NRO. 39 ASENTAMIENTO D1 PARCELA (MAJES),,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:49:12.014Z
20606293888,ASOCIACION DE PRODUCTORES AGROPECUARIOS ORO VERDE DE SOTCCOMAYO,ASOCIACION,,,HABIDO,BAJA PROV. POR OFICIO,2020-08-05,2020-08-01,APURIMAC,ANDAHUAYLAS,KISHUARA,NRO. SN COM. SOTCCOMAYO (PRD ANDAHUAYLAS C2P VERDE),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:49:12.014Z
20606307625,ASOCIACION DE PRODUCTORES AGRICOLAS VILLA HERMOSA - CHUQUIBAMBA,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2020-08-07,2020-08-10,CAJAMARCA,CAJABAMBA,CACHACHI,NRO. SN CAS. CHUQUIBAMBA,,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:49:13.930Z
20606396849,COOPERATIVA AGRARIA DE SERVICIOS MULTIPLES CAMPO VERDE DE JOSE MARIA ARGUEDAS - CASMUCAV,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2020-08-25,2020-08-22,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,NRO. S/N HUANCABAMBA,,,SIN ACTIVIDAD,OTROS TIPOS DE INTERMEDIACION  FINANC.,,,NO,,,,,2026-09-19T21:42:35.997Z
20606451122,ASOCIACIÓN DE PRODUCTORES CERRO BLANCO,ASOCIACION,,,HABIDO,ACTIVO,2020-09-03,2020-09-01,SAN MARTIN,MOYOBAMBA,JEPELACIO,AV. COMERCIO MZA. 2 LOTE. 12 PACAYPITE (COSTADO DE LA CASA DE LOS RONDEROS),,,IMPORTADOR/EXPORTADOR,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,EXPLOTACION MIXTA.,,NO,,,,,2026-09-19T21:40:58.666Z
20606485281,COOPERATIVA AGROINDUSTRIAL DE LA GRAN NACION ASHANINKA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2020-09-09,2020-09-04,JUNIN,SATIPO,SATIPO,AV. ANTONIO RAYMONDI NRO. 1080 CERCADO,,,SIN ACTIVIDAD,CULTIVOS DE CEREALES.,,,NO,,,,,2026-09-19T21:44:11.515Z
20606497122,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y FORESTALES COBARRIANOS DE SINCOS - APAFCOS,ASOCIACION,,,HABIDO,ACTIVO,2024-12-11,2024-12-11,JUNIN,JAUJA,SINCOS,CAL. REAL NRO. 1245 (A 1 CDRA Y 1/2 DE LA PLAZA SINCOS),,,SIN ACTIVIDAD,CRIA DE GANADO.,,,NO,,,,,2026-09-19T21:40:58.666Z
20606538465,ASOCIACION LAS TUYAS DE CARAMPA,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2023-02-09,2022-09-28,HUANCAVELICA,TAYACAJA,PAZOS,CAR. PAZOS NRO. 0001 DPTO. M3 C.P. CARAMPA-PAZOS (ALTURA DE MUNICIPAL DE CARAMPA),,,SIN ACTIVIDAD,CONSTRUCCION EDIFICIOS COMPLETOS.,"SERVICIOS AGRICOLAS, GANADERAS.",,NO,,,,,2026-09-19T21:49:13.930Z
20606556331,ASOCIACIÓN ABISEO SAN MARTIN - ASABISAM,ASOCIACION,,,HABIDO,ACTIVO,2020-09-22,2020-09-23,SAN MARTIN,MARISCAL CACERES,JUANJUI,PRO. DARIO ALVAREZ NRO. S/N JUANJUICILLO (COSTADO DE CANCHA SINTÉTICA LA PICHANGA),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,"ELAB. CACAO, CHOCOLATE Y CONFIT.",,NO,,,,,2026-09-19T21:40:58.666Z
20606590301,ASOCIACION PRODUCTORES AGROPECUARIOS DE PALTO VALLE VERDE PINCOS MATAPUQUIO,ASOCIACION,,,HABIDO,ACTIVO,2025-02-28,2025-03-01,APURIMAC,ANDAHUAYLAS,KISHUARA,NRO. SN C.P. MATAPUQUIO (ESPALDAS DE  ESCUELA),,,SIN ACTIVIDAD,OTROS TIPOS DE VENTA POR MENOR.,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,,NO,,,,,2026-09-19T21:40:58.666Z
20606701846,ASOCIACION ALPACAS Y LLAMAS REGISTRADAS DE PAQUENTA,ASOCIACION,,,HABIDO,ACTIVO,2020-10-15,2020-10-15,AREQUIPA,CAYLLOMA,TISCO,CENTRO POBLADO COTA COTA NRO. SN ANX. PAQUENTA,,,SIN ACTIVIDAD,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,,,NO,,,,,2026-09-19T21:35:37.435Z
20606717475,ASOCIACION DE PEQUEÑOS PRODUCTORES AGROPECUARIOS ULLMA,ASOCIACION,,,HABIDO,BAJA PROV. POR OFICIO,2020-10-18,2020-10-15,PIURA,HUANCABAMBA,LALAQUIZ,NRO. SH CAS. ULLMA,,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:12.014Z
20606930101,ASOCIACIÓN BOSQUE DE LAS NUWAS,ASOCIACION,,,HABIDO,ACTIVO,2020-11-20,2020-11-01,SAN MARTIN,RIOJA,AWAJUN,JR. KUMANTAM WAJAJAI CHIJIAP NRO. S/N COMUNIDAD NATIVA (PALACIO COMUNAL DE LA CC.NN. SHAMPUYACU),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,"RESTAURANTES, BARES Y CANTINAS.",,NO,,,,,2026-09-19T21:40:58.666Z
20606942762,COOPERATIVA AGRARIA COOPSAA LTDA.,"COOPERATIVAS, SAIS, CAPS",,COOPSAA,HABIDO,ACTIVO,2020-11-23,2021-01-01,SAN MARTIN,BELLAVISTA,BELLAVISTA,JR. BELLAVISTA 3 PISO MZA. 15 LOTE. 02 (COSTADO HOTEL VIA VINO),,,IMPORTADOR/EXPORTADOR,ACTIVIDADES OTRAS ASOCIACIONES NCP.,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,,NO,,,,,2026-09-19T21:42:35.997Z
20607009261,ASOCIACION DE PRODUCTORES AGROPECUARIOS E INDUSTRIALES DE APALIN - AGROAPA,ASOCIACION,,,HABIDO,BAJA PROV. POR OFICIO,2025-02-18,2025-02-18,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,MZA. A LOTE. SN C.P. APALIN,,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:13.930Z
20607057363,ASOCIACION AGROINDUSTRIAL DE PLANTAS AROMATICAS ECOANDES,ASOCIACION,,,HABIDO,BAJA PROV. POR OFICIO,2020-12-11,2020-12-10,TACNA,CANDARAVE,QUILAHUANI,CAL. PROGRESO MZA. C LOTE. 12 C.C. PALLATA,,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:13.930Z
20607063576,"""ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS CHASKAS DE HUANCALLAMA""-""APACHAHUA""",ASOCIACION,,,HABIDO,ACTIVO,2020-12-14,2020-12-10,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,NRO. S/N CAS. HUANCALLAMA (A 300 MTRS DE LA CARRETERA),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:35:37.435Z
20607106313,ASOCIACION DE PRODUCTORES AGROFORESTALES Y CONSERVACION NUEVA AMAZONIA - APAYCNA,ASOCIACION,,,HABIDO,SUSPENSION TEMPORAL,2020-12-21,2020-12-22,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,AV. AMANECER MZA. B LOTE. 01 (FRENTE A PISCINA CAHUATA),,,SIN ACTIVIDAD,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,INVESTIGACION DE CIENCIAS NATURALES.,,NO,,,,,2026-09-19T21:49:12.014Z
20607144347,ASOCIACION NUEVO AMANECER CASERIO PURUAY BAJO,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2024-12-12,2024-12-12,CAJAMARCA,CAJAMARCA,CAJAMARCA,NRO. SN CAS. PURUAY BAJO,,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:13.930Z
20607148881,ASOCIACION DE PRODUCTORES DE OREGANO VERDE AMANECER CHALLAVIENTO,ASOCIACION,,,HABIDO,ACTIVO,2024-11-25,2024-11-25,TACNA,TACNA,PACHIA,MZA. A LOTE. 02 ANX. CHALLAVIENTO,,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,EXPLOTACION MIXTA.,,NO,,,,,2026-09-19T21:40:58.666Z
20607264237,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE AGRICULTORES DE MAIZ DE HUARO,ASOCIACION,,,HABIDO,ACTIVO,2021-01-18,2021-01-18,CUSCO,QUISPICANCHI,HUARO,PZA. DE ARMAS NRO. S/N MUNICIPALIDAD DE HUARO,,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,CULTIVOS DE CEREALES.,EXPLOTACION MIXTA.,NO,,,,,2026-09-19T21:38:03.020Z
20607265624,ASOCIACION DE PEQUEÑOS PRODUCTORES AGROPECUARIOS PENACHI-KERGUER,ASOCIACION,,,HABIDO,ACTIVO,2021-01-18,2021-01-01,LAMBAYEQUE,LAMBAYEQUE,SALAS,MZA. A LOTE. REF C.P. PENACHI (AL COSTADO DE LA MUNICIPALIDAD),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:35:37.435Z
20607331104,ASOCIACION DE PRODUCTORES AGROPECUARIOS ECOLOGICOS CRUZ DE PLATA TUTI-COLCA - AGROECOTUTI - COLCA,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2022-08-25,2022-08-25,AREQUIPA,CAYLLOMA,TUTI,CAYLLOMA MZA. D LOTE. 3 TUTI,,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:12.014Z
20607382604,ASOCIACION DE PEQUEÑOS PRODUCTORES AGROPECUARIOS SAN LORENZO DE LALAQUIZ,ASOCIACION,,,HABIDO,ACTIVO,2021-02-01,2021-02-01,PIURA,PIURA,PIURA,MZA. X-03 LOTE. 04 PQ ZONA INDUSTRIAL,,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:35:37.435Z
20607442585,ASOCIACION AGROPECUARIA VIRGEN INMACULADA CONCEPCION DE ACOS VINCHOS - HUAMANGA,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2023-10-06,2023-10-06,AYACUCHO,HUAMANGA,ACOS VINCHOS,NRO. SN ACOS VINCHOS (FRONTIS DE LA PLAZA PRINCIPAL),,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:49:12.014Z
20607520748,COOPERATIVA AGRARIA DE CRIADORES DE CAMÉLIDOS ANDINOS DE LA COMUNIDAD CAMPESINA LAGUNILLAS,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2021-02-23,2021-02-23,PUNO,LAMPA,SANTA LUCIA,CAR. VIA ASFALTADA JULIACA A S NRO. SN Z.I. PARQUE INDUSTRIAL SANTA L (COSTADO DE PARQUE TURISTICO SANTA LUCIA),,,SIN ACTIVIDAD,CRIA DE ANIMALES DOMESTICOS.,PREP Y TEJ DE FIBRAS TEXTILES.,,NO,,,,,2026-09-19T21:42:35.997Z
20607536016,COOPERATIVA AGRARIA COOPAGRO LTDA - COOPERATIVA COOPAGRO,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2021-02-25,2021-02-01,CAJAMARCA,JAEN,JAEN,CAL. CHAVIN NRO. S/N URB. DORITA VELASCO (ESPALDAS DEL CAMPO FERIAL LINDEROS),,,EXPORTADOR,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,OTRAS ACTIVIDADES DE TRANSPORTES.,,NO,,,,,2026-09-19T21:42:35.997Z
20607558559,COOPERATIVA AGRARIA INDÍGENA AWAJUN WAMPIS TUNTANAIN LTDA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2021-03-02,2021-03-02,AMAZONAS,CONDORCANQUI,NIEVA,"JR. VISTA ALEGRE NRO. S/N SEC. JUAN VELASCO ALVARADO (SUM:90171771, COSTADO DE CERNAN)",,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,FAB. DE CALZADO.,,NO,,,,,2026-09-19T21:44:11.515Z
20607580023,ASOCIACION DE PRODUCTORES AGROPECUARIOS ARTESANIA Y ACUICULTURA SANTA RITA,ASOCIACION,,,HABIDO,ACTIVO,2025-02-03,2025-02-03,PUNO,SAN ROMAN,JULIACA,MZA. E LOTE. 11 URB. SANTA MARCELA (POR EL GRIFO PECSA),,,SIN ACTIVIDAD,"PESCA, EXPLOT. CRIADEROS DE PECES.","SERVICIOS AGRICOLAS, GANADERAS.",EXPLOTACION MIXTA.,NO,,,,,2026-09-19T21:38:03.020Z
20607660515,ASOCIACION DE PRODUCTORES OLIVICOLAS DE ILO - APROLIVO ILO,ASOCIACION,,,HABIDO,ACTIVO,2021-03-18,2021-03-18,MOQUEGUA,ILO,ILO,CAL. AYACUCHO NRO. 124,,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",EXPLOTACION MIXTA.,,NO,,,,,2026-09-19T21:40:58.666Z
20607735761,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y PLANTAS AROMATICAS SAN JUNE,ASOCIACION,,,HABIDO,SUSPENSION TEMPORAL,2025-08-11,2025-08-11,MOQUEGUA,MARISCAL NIETO,TORATA,MZA. E LOTE. 13 SAN JUNE,,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:13.930Z
20607754579,ASOCIACION DE PRODUCTORES AGROPECUARIOS HUAYLLANI APU TORRINI AYAVIRI,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2023-11-08,2023-11-08,PUNO,MELGAR,AYAVIRI,JR. JORGE CHAVEZ NRO. 250 (A MEDIA CDRA DE JARDIN.),,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:49:12.014Z
20607775185,ASOCIACION DE PRODUCTORES ANDINOS SOLIDARIOS-KAÑARIS,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2025-08-29,2025-08-01,LAMBAYEQUE,FERREÑAFE,CAÑARIS,NRO. SN C.P. HIERBA BUENA,,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:49:13.930Z
20607875724,ASOCIACION DE PRODUCTORES AGROPECUARIOS LOS ANDENES EN LA CUMBRE DE LA TIERRA,ASOCIACION,,LOS ANDENES,HABIDO,SUSPENSION TEMPORAL,2023-01-04,2022-10-01,CAJAMARCA,SAN PABLO,TUMBADEN,JR. 11 DE FEBRERO NRO. SN,,,SIN ACTIVIDAD,ELAB DE OTROS PROD. ALIMENTICIOS.,OTRAS ACTIVID.DE TIPO SERVICIO NCP,,NO,,,,,2026-09-19T21:49:12.014Z
20607878413,ASOCIACION DE CRIADORES AGROPECUARIOS MULTIPLES AGUA DULCE UMAJALA - ACRAMADU,ASOCIACION,,,HABIDO,ACTIVO,2022-09-21,2023-06-02,AREQUIPA,AREQUIPA,AREQUIPA,CAL. JERUSALEN NRO. 128 URB. CERCADO,,,SIN ACTIVIDAD,CRIA DE ANIMALES DOMESTICOS.,ACTIVIDADES OTRAS ASOCIACIONES NCP.,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,NO,,,,,2026-09-19T21:35:37.435Z
20608017501,ASOCIACION DE PLATANEROS AGROPECUARIOS DE INAMBARI,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2021-05-26,2021-07-01,MADRE DE DIOS,TAMBOPATA,INAMBARI,LOTE. 05 SANTA RITA BAJA,,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:49:12.014Z
20608030949,ASOCIACION DE PRODUCTORES EL PIÑAL DE UNION PROGRESO,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2021-05-28,2021-06-01,MADRE DE DIOS,TAMBOPATA,LABERINTO,CAR. PUERTO MALDONADO - CUSCO KM. 77,,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:49:12.014Z
20608049721,ASOCIACION DE AGRICULTORES Y PRODUCTORES UIKANA SAMUNAS,ASOCIACION,,,HABIDO,ACTIVO,2021-06-02,2021-06-02,LORETO,MAYNAS,SAN JUAN BAUTISTA,CAL. VIRGEN DE LA PUERTA MZA. J LOTE. 03 A.H. ELIAN KARO (ENTRADA FRENTE A MUNICIPIO DE SAN JUAN),,,SIN ACTIVIDAD,CULTIVO DE HORTALIZAS Y LEGUMBRES.,EXPLOTACION MIXTA.,,NO,,,,,2026-09-19T21:35:37.435Z
20608058291,ASOCIACION AGROPECUARIA COMUNAL USHUMAYO DEL DISTRIRO UMARI ASACUDU,ASOCIACION,,,HABIDO,ACTIVO,2023-02-09,2023-02-09,HUANUCO,PACHITEA,UMARI,NRO. S/N P.J. USHUMAYO (SECTOR CANGRA),,,SIN ACTIVIDAD,CULTIVO DE HORTALIZAS Y LEGUMBRES.,,,NO,,,,,2026-09-19T21:35:37.435Z
20608124935,ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS DEL CASERÍO DE CHACHASPATA,ASOCIACION,,APA CHACHASPATA,HABIDO,ACTIVO,2023-02-07,2023-02-07,HUANUCO,PACHITEA,UMARI,NRO. S/N CAS. CHACHASPATA,,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,CULTIVO DE HORTALIZAS Y LEGUMBRES.,,NO,,,,,2026-09-19T21:40:58.666Z
20608190776,ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS AYLLU ROMERO - ASPROAGRO ROMERO,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2021-07-05,2021-07-06,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,JR. 5 DE AGOSTO NRO. 375 BAR. DE SAN CRISTOBAL (A 4 CDR DE ESTADIO SANTA ANA),,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,,,NO,,,,,2026-09-19T21:49:12.014Z
20608206346,ASOCIACION DE PRODUCTORES AGROPECUARIOS DEL CASERIO DE PANAOCOCHA,ASOCIACION,,,HABIDO,ACTIVO,2023-02-07,2023-02-07,HUANUCO,PACHITEA,UMARI,NRO. S/N CAS. DE PANAOCOCHA (FRENTE I.E. DE PANAOCOCHA),,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,,,NO,,,,,2026-09-19T21:38:03.020Z
20608235648,ASOCIACIÓN DE PRODUCTORES DE CACAO ORGÁNICO PUSHARO MANU,ASOCIACION,,,HABIDO,ACTIVO,2021-07-15,2021-08-01,MADRE DE DIOS,MANU,MANU,"CAL. LOS AMIGOS NRO. SN (CERCA  TIENDA SRA DORIS, C2P NARANJA)",,,SIN ACTIVIDAD,"ELAB. CACAO, CHOCOLATE Y CONFIT.",VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,CULTIVO DE FRUTAS.,NO,,,,,2026-09-19T21:40:58.666Z
20608294512,COOPERATIVA AGRARIA KURI VALLE DEL SISA LTDA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2021-08-02,2021-08-02,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,JR. 20 DE MAYO NRO. S/N (A 100 METROS DEL PUENTE RIO SISA),,,IMPORTADOR/EXPORTADOR,CULTIVOS DE CEREALES.,,,NO,,,,,2026-09-19T21:44:11.515Z
20608311387,ASOCIACION DE PRODUCTORES AGRARIOS LOS TRIUNFADORES,ASOCIACION,,,HABIDO,ACTIVO,2021-08-05,2021-08-05,LORETO,LORETO,PARINARI,NRO. S/N COM. YURICA (7 DE JUNIO - RIO MARAÑON),,,SIN ACTIVIDAD,EXPLOTACION MIXTA.,,,NO,,,,,2026-09-19T21:38:03.020Z
20608389734,ASOCIACION AGROPECUARIO COMUNAL DE GOYAR PUNTA DEL DISTRITO DE UMARI,ASOCIACION,,,HABIDO,ACTIVO,2023-03-10,2023-03-10,HUANUCO,PACHITEA,UMARI,BQ PICHANAYOC NRO. 23 CAS. PICHANAYOC,,,SIN ACTIVIDAD,CULTIVO DE HORTALIZAS Y LEGUMBRES.,,,NO,,,,,2026-09-19T21:35:37.435Z
20608453815,ASOCIACIÓN AGROPECUARIA COMUNAL MIRANDO HACIA EL FUTURO DEL CASERIO DE CUCHO DEL DISTRITO DE UMARI,ASOCIACION,,,HABIDO,ACTIVO,2021-09-08,2021-09-08,HUANUCO,PACHITEA,UMARI,BL. OLLUCO LOMA MZA. . LOTE. 4 CAS. OLLUCO LOMA BAJO,,,SIN ACTIVIDAD,CULTIVO DE HORTALIZAS Y LEGUMBRES.,,,NO,,,,,2026-09-19T21:40:58.666Z
20608470388,ASOCIACION DE PRODUCTORES AGROPECUARIOS HUALLAHUALLANI-CURIBAYA,ASOCIACION,,,HABIDO,ACTIVO,2023-07-21,2023-07-21,TACNA,CANDARAVE,CANDARAVE,CAL. LIMA MZA. N LOTE. 08 C.P. CURIBAYA,,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:38:03.020Z
20608478311,COOPERATIVA AGRARIA YAKATHEO DEL AMAZONAS COOPAYAKAT,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2021-09-14,2021-10-01,AMAZONAS,UTCUBAMBA,EL MILAGRO,CAR. FERNANDO BELAUNDE TERRY KM. 204 C.P. EL REPOSO (CAS. EL TRIUNFO EL MARAÑON),,,EXPORTADOR,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:44:11.515Z
20608506706,COOPERATIVA AGRARIA SOSTENIBLE AGROPERU LTDA - CAS AGROPERU LTDA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,ACTIVO,2021-09-21,2021-09-21,JUNIN,SATIPO,SATIPO,JR. AUGUSTO B.LEGUIA NRO. SN URB. SATIPO (S72624565 FRENTE AL CENTRO CIVICO),,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:44:11.515Z
20608517741,ASOCIACION DE PRODUCTORES AGROPECUARIOS AGROECOLOGICOS BARRIAL Y YANATILE,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2021-09-23,2021-11-01,CUSCO,CALCA,YANATILE,NRO. SN SEC. BARRIAL (KM 132 CARRETERA CALCA A CHAHUARES),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:12.014Z
20608562886,FUENTE DE ACOPIO DE FIBRA DE ALPACA SURI DE ORO CAPASO,ASOCIACION,,,HABIDO,SUSPENSION TEMPORAL,2026-04-14,2026-04-14,PUNO,EL COLLAO,CAPAZO,CAPASO LOTE. T9 SEC. TIRACOLLO (POR EL CENTRO DE SALUD),,,SIN ACTIVIDAD,PREP Y TEJ DE FIBRAS TEXTILES.,OTRAS ACTIVID.DE TIPO SERVICIO NCP,EXPLOTACION MIXTA.,NO,,,,,2026-09-19T21:49:12.014Z
20608571648,ASOCIACION DE PRODUCTORES AGROPECUARIOS UNION CHANQUIL,ASOCIACION,,,HABIDO,ACTIVO,2021-10-05,2021-10-05,HUANCAVELICA,ACOBAMBA,ROSARIO,CAL. LIMA NRO. SN C.P. CHANQUIL (A 1CDRA DE LA PLAZA DE ARMAS),,,SIN ACTIVIDAD,CULTIVO DE HORTALIZAS Y LEGUMBRES.,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,NO,,,,,2026-09-19T21:38:03.020Z
20608597973,ASOCIACION AGROPECUARIA COMUNAL DE HUANIN DEL DISTRITO DE UMARI,ASOCIACION,,ASAC HUANIN,HABIDO,ACTIVO,2023-02-09,2023-02-09,HUANUCO,PACHITEA,UMARI,NRO. SN PUEBLO HUANIN,,,SIN ACTIVIDAD,CULTIVO DE HORTALIZAS Y LEGUMBRES.,EXPLOTACION MIXTA.,,NO,,,,,2026-09-19T21:35:37.435Z
20608609467,ASOCIACION DE PRODUCTORES FRUTICOLAS HUAQUISH POCOR - APROFRUT HUAQUISH POCOR,ASOCIACION,,,HABIDO,ACTIVO,2026-03-09,2026-03-09,ANCASH,RECUAY,PARARIN,NRO. S/N SEC. HUAQUISH (CERCA AL CENTRO CIVICO CALLE PRINCIPAL),,,SIN ACTIVIDAD,CULTIVO DE FRUTAS.,,,NO,,,,,2026-09-19T21:40:58.666Z
20608664450,COOPERATIVA AGRARIA DE SERVICIOS MULTIPLES APU RIMAQ LTDA-COOP. APU RIMAQ LTDA,"COOPERATIVAS, SAIS, CAPS",,,HABIDO,SUSPENSION TEMPORAL,2021-10-27,2021-10-27,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,AV. LOS CHANCAS NRO. 741 (AL COSTADO DE LA SUNARP),,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:49:13.930Z
20608668951,ASOCIACIÓN DE PRODUCTORES LA FRUTA DEL DRAGÓN-CHURUJA,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2021-10-28,2021-11-01,AMAZONAS,BONGARA,CHURUJA,CAR. CHURUJA NRO. S/N C.P. MENOR CHURUJA (A 100 METROS DE LA PLAZA PRINCIPAL),,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:49:13.930Z
20608699041,ASOCIACION DE PRODUCTORES AGROPECUARIOS AGROINDUSTRIALES VALLE DEL PARAISO DE TICRAPO,ASOCIACION,,,HABIDO,BAJA DE OFICIO,2021-11-05,2021-11-05,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,AV. BUENOS AIRES NRO. SN (CARRETERA A MOYEBAMBA),,,SIN ACTIVIDAD,ACTIVIDADES OTRAS ASOCIACIONES NCP.,,,NO,,,,,2026-09-19T21:49:13.930Z
20608734628,"ASOCIACION DE PRODUCTORES AGROPECUARIOS HUASCARAN DEL DISTRITO DE RANRAHIRCA, PROVINCIA DE YUNGAY",ASOCIACION,,,HABIDO,ACTIVO,2026-05-13,2026-05-13,ANCASH,YUNGAY,RANRAHIRCA,NRO. SN ARHUAY (A 70 MTS DE IE DE HUASCARAN C2P),,,SIN ACTIVIDAD,"SERVICIOS AGRICOLAS, GANADERAS.",,,NO,,,,,2026-09-19T21:38:03.020Z
